run_id,drug_id,drug_name,uploaded_at,selected_model,scenario,forecast_month,forecast_rx,type,bass_p,bass_q,bass_m,calibration_factor,blend_weight_analog,blend_weight_bass,market_size_multiplier,market_size_adjustment_pct,peak_penetration,adoption_speed_multiplier,competition_factor,payer_access_factor,promotion_factor,competitive_entry_flag,payer_access_trend,promotional_spend_trend
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bull,12,830.5,forecast,0.052364893754451136,0.4043239588893571,16895.255482972312,0.8644739799935249,0.4999986181292487,0.5000013818707514,1.265,,0.301875,1.0230000000000001,0.9,0.9450000000000001,1.05,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,1,738.7,known,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,2,1180.5,known,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,3,1471.1,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,4,1770.7,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,5,2039.7,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,6,2171.9,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,7,2135.9,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,8,1945.3,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,9,1659.6,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,10,1347.3,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,11,1028.5,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,base,12,778.5,forecast,0.04760444886768284,0.367567235353961,14691.526506932447,0.7517165043421957,0.4999986181292487,0.5000013818707514,1.1,,0.2625,0.93,0.9,0.9,1.0,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,1,738.7,known,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,2,1180.5,known,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,3,1168.1,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,4,1411.2,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,5,1645.8,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,6,1783.8,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,7,1791.7,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,8,1668.6,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,9,1455.0,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,10,1205.0,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,11,937.2,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
d6dde5df1462,NEWDRUG_001,Zorvatide,2026-08-19T14:00:34+00:00,analog_bass_static,bear,12,720.1,forecast,0.04284400398091456,0.3308105118185649,12487.79753089258,0.6389590286908664,0.4999986181292487,0.5000013818707514,0.935,,0.223125,0.8370000000000001,0.81,0.855,0.95,,,
