run_id,drug_id,drug_name,uploaded_at,selected_model,scenario,forecast_month,forecast_rx,type,bass_p,bass_q,bass_m,calibration_factor,blend_weight_analog,blend_weight_bass,market_size_multiplier,market_size_adjustment_pct,peak_penetration,adoption_speed_multiplier,competition_factor,payer_access_factor,promotion_factor,competitive_entry_flag,payer_access_trend,promotional_spend_trend
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bull,11,942.6,forecast,0.06142509531313915,0.47428030368253027,16027.119825744485,0.8200543683733044,0.4999986181292487,0.5000013818707514,1.2,,0.35,1.2,1.1,1.1,1.15,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bull,12,709.7,forecast,0.06142509531313915,0.47428030368253027,16027.119825744485,0.8200543683733044,0.4999986181292487,0.5000013818707514,1.2,,0.35,1.2,1.1,1.1,1.15,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,1,738.7,known,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,2,1180.5,known,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,3,1406.7,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,4,1685.5,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,5,1918.2,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,6,2009.5,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,7,1941.5,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,8,1738.7,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,9,1462.3,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,10,1173.9,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,11,887.7,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,base,12,668.0,forecast,0.05118757942761596,0.3952335864021086,13355.933188120405,0.683378640311087,0.4999986181292487,0.5000013818707514,1.0,,0.25,1.0,1.0,1.0,1.0,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,1,738.7,known,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,2,1180.5,known,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,3,972.5,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,4,1176.0,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,5,1376.7,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,6,1500.7,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,7,1518.3,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,8,1425.8,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,9,1254.4,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,10,1048.3,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,11,823.0,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
83c7ff6ec374,NEWDRUG_001,Zorvatide,2026-08-19T13:47:05+00:00,analog_bass_static,bear,12,637.6,forecast,0.04095006354209277,0.3161868691216869,10684.746550496326,0.5467029122488696,0.4999986181292487,0.5000013818707514,0.8,,0.15,0.8,0.9,0.9,0.85,,,
