drug_id,model,split,MAE,RMSE,MAPE,sMAPE,MASE,R2
ANL_004,Bass-Only,training,1856.3164895273076,2097.578759399491,3.3051973159919297,3.2771894548885983,0.56655470457113,0.6748230259212751
ANL_004,Analog+Bass (Static),validation,99272.98550311718,108557.35865879749,79.95128105903164,142.94346351157137,30.29848481706613,-11.296807599083845
ANL_004,Analog+Bass (Static),training,1891.6484384766154,2094.159556328495,3.36369841337293,3.3386865664698213,0.5773381469484558,0.6758822852307598
ANL_004,Analog+Bass (Adaptive),validation,72914.70178035385,79226.80293355304,59.07534395608418,86.98183017842443,22.25383848019345,-5.54965017445997
ANL_004,Analog+Bass (Adaptive),training,2071.2868279238405,2180.8253245703613,3.6611358100332705,3.64783150308425,0.632164452288674,0.6485002700748672
ANL_005,Naive,validation,68734.2258064516,78878.04198499794,44.86785727205162,60.625379616051454,45.249654908789736,-3.155166394848341
ANL_005,Naive,training,1215.2,1642.52171979551,1.7618859972218908,1.7904753064955394,0.8,0.5511035520042076
ANL_005,ARIMA,validation,68736.89015764253,78880.36519581954,44.869933364001994,60.62873527941578,45.25140892537362,-3.155411164354578
ANL_005,ARIMA,training,14026.370039336321,29054.167607202144,21.514030074975054,41.53956014951244,9.233949992979804,-139.45616353391188
ANL_005,Analog-Only,validation,75853.14195295579,84078.41732579278,51.15050627987182,39.80474941464323,49.93623565039881,-3.721122106432052
ANL_005,Analog-Only,training,3510.8671993841795,4414.9586140622105,5.1762750629158125,5.165773914385159,2.3113016454142064,-2.2432259058229684
ANL_005,Bass-Only,validation,97407.79652466165,114380.65080622664,62.42817192293313,102.07347785806802,64.12626499319397,-7.73738159842787
ANL_005,Bass-Only,training,501.27009003340356,578.1902638579108,0.7368485859582526,0.7368375521045512,0.3300000592714967,0.944375582598504
ANL_005,Analog+Bass (Static),validation,97406.76374029297,114379.4807915757,62.427494896221326,102.07167924749616,64.12558508248385,-7.737202847701701
ANL_005,Analog+Bass (Static),training,501.2777792021196,578.190509020581,0.7368596892966072,0.7368487097607314,0.33000512126538484,0.9443755354270643
ANL_005,Analog+Bass (Adaptive),validation,92552.03372274137,108880.9855371463,59.245047523663544,93.88735238521787,60.92958112096206,-6.91735764615794
ANL_005,Analog+Bass (Adaptive),training,537.4216629593618,592.1516442397226,0.789052297577313,0.789234275993105,0.3537996464511928,0.9416568590862222
ANL_006,Naive,validation,34445.354838709674,38830.92845707799,48.00601408184956,65.74892027672597,16.236320923266405,-3.692083269017555
ANL_006,Naive,training,1697.2,1978.692194354645,5.179544230479412,5.218318939643242,0.8,-1.3643437873049873
ANL_006,ARIMA,validation,34655.69579762659,39018.04943358969,48.349943083697276,66.33024362623368,16.335468205338955,-3.7374132515215086
ANL_006,ARIMA,training,7497.434594567322,13721.6093642817,24.319533962879856,44.29596531097898,3.5340252625818156,-112.70099024191099
ANL_006,Analog-Only,validation,26684.304163649635,31303.648719937526,36.536662353839596,30.038355759525516,12.578036372212885,-2.0492995107946492
ANL_006,Analog-Only,training,2351.0288544774644,2631.1506806476314,7.360925194603066,7.318507731344265,1.1081917767982392,-3.180667075540497
ANL_006,Bass-Only,validation,59325.32011226662,64815.66492630153,84.54663746922691,157.56463714992145,27.96385581535075,-12.072845323633938
ANL_006,Bass-Only,training,721.5884621439225,866.8785610956388,2.205937937500323,2.202964242619717,0.34013125719722953,0.5461935448046062
ANL_006,Analog+Bass (Static),validation,59324.807420852805,64815.096516875616,84.54591570850887,157.56207521428394,27.963614150767288,-12.072616036595642
ANL_006,Analog+Bass (Static),training,721.5934400968479,866.8824499386576,2.2059531010371978,2.202979302919422,0.34013360362802164,0.546189473216952
ANL_006,Analog+Bass (Adaptive),validation,59324.807420852805,64815.096516875616,84.54591570850887,157.56207521428394,27.963614150767288,-12.072616036595642
ANL_006,Analog+Bass (Adaptive),training,721.5934400968479,866.8824499386576,2.2059531010371978,2.202979302919422,0.34013360362802164,0.546189473216952
ANL_007,Naive,validation,119358.3870967742,137349.81431672454,74.12023790324305,124.3445340126667,35.935085683207646,-3.0846118507433733
ANL_007,Naive,training,2657.2,3156.3645543568,13.213124227218747,14.602531300718255,0.7999999999999999,0.5006614444386932
ANL_007,ARIMA,validation,115101.08451943057,133553.29705499596,70.08049654382062,115.39210601176539,34.65334472961932,-2.8619252880997608
ANL_007,ARIMA,training,3846.7546773679837,5774.823587291917,26.465226871817272,46.70837634172972,1.1581377923733205,-0.6714686242368613
ANL_007,Analog-Only,validation,70119.40363203391,80474.02256426009,44.048024221288436,57.52546519035578,21.110764302885414,-0.4021874014379696
ANL_007,Analog-Only,training,2066.2949226572846,2346.387050347473,11.93692641193576,11.47066514006148,0.6220969208662606,0.7240565488653937
ANL_007,Bass-Only,validation,103690.0774186015,132851.72146952394,54.81627894619246,92.51653822104018,31.217846580942798,-2.8214573097549516
ANL_007,Bass-Only,training,547.0499903498385,626.6212861198374,3.2974878281742703,3.3169958815074727,0.1646996809724036,0.9803197290825402
ANL_007,Analog+Bass (Static),validation,103014.65005430528,131776.77014564548,54.57564502406223,91.46758581422021,31.014496478791294,-2.7598659148484357
ANL_007,Analog+Bass (Static),training,556.5418560393628,624.9456234321159,3.3632455684782547,3.376432649945324,0.1675573855304419,0.9804248432988701
ANL_007,Analog+Bass (Adaptive),validation,102411.27880500934,130812.13979477771,54.36896540523487,90.54997482351658,30.832840224299062,-2.7050215586947557
ANL_007,Analog+Bass (Adaptive),training,565.066149688769,626.2974240162414,3.4223001638979094,3.429579812208016,0.1701237843410414,0.9803400668750605
ANL_008,Naive,validation,224585.61290322582,255488.64592283522,77.90368939179685,132.95874397708906,57.67108246856925,-3.399807575431077
ANL_008,Naive,training,3115.4,4749.98768419456,8.754931378514794,9.632742567734557,0.8,0.47827423735574337
ANL_008,ARIMA,validation,224609.76464462196,255509.96335752934,77.91680638442108,132.98987162789857,57.67728436659741,-3.4005418274229493
ANL_008,ARIMA,training,8163.585924132729,12086.250255429919,28.754279446188818,49.47532164532188,2.0963178851210706,-2.3778509353970163
ANL_008,Analog-Only,validation,143059.41334937088,164174.90459876586,49.17365128266317,66.57082180350852,36.73606300298411,-0.8167870231344916
ANL_008,Analog-Only,training,2826.5665229804836,3076.059132099103,8.737058945247036,8.703882528010285,0.7258307820454474,0.7812003237803913
ANL_008,Bass-Only,validation,249360.4365762006,285327.69637002586,84.74973280615397,158.71777995100612,64.03298108138938,-4.487548025963191
ANL_008,Bass-Only,training,1816.4890375218806,1952.0622044526801,5.593984174327525,5.614972258890412,0.46645414072591146,0.9118860600214351
ANL_008,Analog+Bass (Static),validation,246084.92992274617,281590.4489925482,83.65350919327891,154.8004540120933,63.19186747711271,-4.344736691451672
ANL_008,Analog+Bass (Static),training,1793.403352302387,1950.5969372419747,5.510015126963667,5.527924918204872,0.4605259940431115,0.9120182914738683
ANL_008,Analog+Bass (Adaptive),validation,240337.66855838604,275033.3857200273,81.73005603517535,148.15215081650786,61.716034809882785,-4.098721657645403
ANL_008,Analog+Bass (Adaptive),training,1752.89680453158,1955.104516098117,5.362681565235929,5.376159812185258,0.4501243640063119,0.911611192796131
ANL_009,Naive,validation,17824.225806451614,20847.677867903443,40.81927590634055,54.110379881128836,14.791888636059431,-2.7172069232509397
ANL_009,Naive,training,964.0,1221.3471251040796,4.845313645245473,5.041418634329183,0.8,0.3586553483497992
ANL_009,ARIMA,validation,17602.274638498257,20657.08077523465,40.20885027153574,53.172907129482304,14.607696795434238,-2.6495494886983613
ANL_009,ARIMA,training,4028.514908790333,7673.815074487204,23.0618281851536,43.15240674620432,3.3431658994110647,-24.318379598186777
ANL_009,Analog-Only,validation,11718.095771624876,13432.278322196344,27.375378858999245,23.61152955473928,9.724560806327698,-0.5431236439864706
ANL_009,Analog-Only,training,407.1983774609456,567.906290467461,2.1586145745265224,2.1724235431210808,0.33792396469788016,0.8613350795394962
ANL_009,Bass-Only,validation,9200.300610002807,13693.734627025487,18.758073717338146,23.026943683845754,7.63510424066623,-0.6037814147385929
ANL_009,Bass-Only,training,315.40735465160543,402.88350760314523,1.6815162102381067,1.6794021238092,0.2617488420345273,0.9302133698784809
ANL_009,Analog+Bass (Static),validation,9200.184093227861,13693.58289557861,18.757830157689934,23.026588897355076,7.635007546247188,-0.6037458739992705
ANL_009,Analog+Bass (Static),training,315.4074049947209,402.8842606048055,1.6815167367262158,1.6794027124387898,0.2617488838130464,0.9302131090115233
ANL_009,Analog+Bass (Adaptive),validation,9200.184093227861,13693.58289557861,18.757830157689934,23.026588897355076,7.635007546247188,-0.6037458739992705
ANL_009,Analog+Bass (Adaptive),training,315.4074049947209,402.8842606048055,1.6815167367262158,1.6794027124387898,0.2617488838130464,0.9302131090115233
ANL_010,Naive,validation,34034.25806451613,39443.485615293575,63.83089284890946,98.35971337725915,24.031250177946074,-2.9143486895860984
ANL_010,Naive,training,1133.0,1416.4614361146582,8.107100369033855,8.506692254582223,0.8,0.30458060792809927
ANL_010,ARIMA,validation,34215.615317192765,39600.76728224931,64.29252906505994,99.29436873776757,24.159304725290568,-2.9456280121938074
ANL_010,ARIMA,training,3149.572302297013,5030.76563030721,26.911770566409636,47.185990589295216,2.2238815903244573,-7.772138038927835
ANL_010,Analog-Only,validation,3679.85401693275,4716.007923361903,8.633962881947935,8.105947302825863,2.5983082202526036,0.9440425404967736
ANL_010,Analog-Only,training,835.7699185764537,1065.9510635511242,5.935235465520907,5.907589510946047,0.5901288039374784,0.6061672561183364
ANL_010,Bass-Only,validation,46358.1725167871,51496.660248101995,91.54774168205265,176.19211220639235,32.73304325986732,-5.672169422685716
ANL_010,Bass-Only,training,461.15940934691827,521.8182828619985,3.6876470914959762,3.6665375456353595,0.32562005955651774,0.9056208917788777
ANL_010,Analog+Bass (Static),validation,45054.47605395617,50078.20885977998,88.92145190541592,166.63278731176032,31.812516189907267,-5.309668042054858
ANL_010,Analog+Bass (Static),training,470.58821709075056,521.191771347393,3.7423080002172946,3.721213951089387,0.33227764666601983,0.9058473848073817
ANL_010,Analog+Bass (Adaptive),validation,33799.011716831636,37848.1242172469,66.24737725486375,101.33828752748524,23.86514507808059,-2.604106848284245
ANL_010,Analog+Bass (Adaptive),training,551.9918354390462,565.9928142658082,4.2142229944573675,4.1925089849614965,0.3897559297010035,0.8889651981787268
ANL_011,Naive,validation,48982.22580645161,57315.57213302057,61.046928365264776,92.95594531264844,32.05643050160446,-2.7085280228633777
ANL_011,Naive,training,1222.4,1564.3645355223314,6.01801588305987,6.328924239161225,0.8,0.4953105578190534
ANL_011,ARIMA,validation,48703.93231867863,57076.8133081263,60.56817894795967,92.03358252975097,31.87430125567973,-2.677695231062121
ANL_011,ARIMA,training,4196.283246938472,7461.240135357705,24.37724460417498,44.596914259184004,2.746258669462351,-10.48075188581208
ANL_011,Analog-Only,validation,20468.49172334267,24127.736855352017,25.587406696118325,29.80217661742393,13.395609766585517,0.3428122244833338
ANL_011,Analog-Only,training,872.4372792385373,951.7657701704253,4.578089409794403,4.578401350851478,0.570966805784383,0.8131864131596354
ANL_011,Bass-Only,validation,62689.70432861298,73211.57527056996,77.68412827195361,141.17117953195634,41.02729340877813,-5.050841880486716
ANL_011,Bass-Only,training,343.8512761532431,404.4742292568213,1.7415820257799,1.7425698383142956,0.22503355769191302,0.9662611707624202
ANL_011,Analog+Bass (Static),validation,62689.45265383396,73211.28191754791,77.68381773063842,141.17012734402294,41.02712870015312,-5.050793390089159
ANL_011,Analog+Bass (Static),training,343.85189748728334,404.47598548287846,1.7415835100643748,1.7425714143515754,0.2250339643241383,0.9662608777739656
ANL_011,Analog+Bass (Adaptive),validation,62689.45265383396,73211.28191754791,77.68381773063842,141.17012734402294,41.02712870015312,-5.050793390089159
ANL_011,Analog+Bass (Adaptive),training,343.85189748728334,404.47598548287846,1.7415835100643748,1.7425714143515754,0.2250339643241383,0.9662608777739656
ANL_012,Naive,validation,259141.4516129032,306039.55834462674,59.229008805621085,89.842732530791,29.429498791994003,-2.533558301212486
ANL_012,Naive,training,7044.4,8446.321353109886,6.303925869722475,6.596494081311313,0.7999999999999999,0.6035693315904902
ANL_012,ARIMA,validation,258470.264348134,305469.89403549593,59.01132286982954,89.43601261329322,29.35327515168179,-2.5204157610345783
ANL_012,ARIMA,training,24280.59411588209,41018.904422398526,25.580714908641948,45.80834869089923,2.757435025368473,-8.349753395385417
ANL_012,Analog-Only,validation,88562.63388815784,103977.9744975156,20.71499814609661,23.389131053393015,10.057649638085042,0.5921130277758493
ANL_012,Analog-Only,training,3552.124421060746,3723.7366361286095,3.311937971750708,3.309470855905832,0.40339837840676235,0.9229469279585172
ANL_012,Bass-Only,validation,182355.1554195914,252021.30493587095,35.91242419384294,51.16471888655,20.709233481300483,-1.3962473195610938
ANL_012,Bass-Only,training,1736.9173497105483,1871.400626366326,1.7090983190250728,1.7101652087064996,0.19725368800301496,0.9805389806651534
ANL_012,Analog+Bass (Static),validation,182354.58153461592,252020.39701727201,35.91232415446959,51.16448476841341,20.70916830783214,-1.3962300544049535
ANL_012,Analog+Bass (Static),training,1736.9147871533642,1871.4025932020666,1.7090958585715723,1.7101626169799575,0.19725339698522107,0.9805389397582007
ANL_012,Analog+Bass (Adaptive),validation,178403.68665549837,245772.83735731567,35.22360591871018,49.574856768152856,20.260483408721637,-1.2788980391813172
ANL_012,Analog+Bass (Adaptive),training,1719.2729347204963,1888.9690059120935,1.692156936050311,1.6923331905132573,0.1952498932167959,0.9801718722961741
ANL_013,Naive,validation,46781.77419354839,54681.72376020252,38.54642179737487,50.53186260869074,15.770023324978387,-2.730355690614358
ANL_013,Naive,training,2373.2,3425.6646070507254,4.061507077568694,4.239554196008624,0.7999999999999999,0.48349329103216787
ANL_013,ARIMA,validation,46712.87713327937,54620.592149702024,38.47981399460295,50.430170057078485,15.746798292020687,-2.722019626389479
ANL_013,ARIMA,training,12518.912933806527,22712.861182668734,24.275878259037658,44.44850986827394,4.22009537630424,-21.705442948993817
ANL_013,Analog-Only,validation,97182.44535892618,113188.8514338455,80.9459580642166,55.08455412950205,32.759968096722126,-14.98354678944356
ANL_013,Analog-Only,training,2352.417464287966,2993.6156889218805,4.498231163190202,4.569966019604758,0.7929942573025337,0.6055623360630273
ANL_013,Bass-Only,validation,23097.205351022072,34024.884698942136,17.558915213177055,20.978562413892092,7.786012253841926,-0.44430586573681863
ANL_013,Bass-Only,training,1448.398963317828,1676.0883520066254,2.7448681199819367,2.7368373856698036,0.48825179953407316,0.8763539914022349
ANL_013,Analog+Bass (Static),validation,23096.64564837343,34024.0945396139,17.55851865996276,20.977971850410167,7.78582357942809,-0.4442387843338196
ANL_013,Analog+Bass (Static),training,1448.39717949427,1676.0915484818097,2.7448660743607323,2.7368355671849818,0.4882511982114512,0.8763535197901334
ANL_013,Analog+Bass (Adaptive),validation,23096.64564837343,34024.0945396139,17.55851865996276,20.977971850410167,7.78582357942809,-0.4442387843338196
ANL_013,Analog+Bass (Adaptive),training,1448.39717949427,1676.0915484818097,2.7448660743607323,2.7368355671849818,0.4882511982114512,0.8763535197901334
ANL_014,Naive,validation,14353.032258064517,16738.382139417216,66.83604348509695,106.40422906735365,34.879786775369425,-2.777760209941325
ANL_014,Naive,training,329.2,401.801443501638,7.918491252837407,8.437897251168932,0.7999999999999999,0.5765047992366381
ANL_014,ARIMA,validation,13635.39295649326,16035.89877523134,62.69488351234395,97.22902518053455,33.13582735478314,-2.467320944944533
ANL_014,ARIMA,training,772.1443011518015,1409.4614801861283,23.45380626567047,43.48330970904997,1.8764138545608786,-4.211130275704208
ANL_014,Analog-Only,validation,7090.307840122844,8544.025925765009,31.93114415609389,39.137005531272564,17.23039572326329,0.015688530379096455
ANL_014,Analog-Only,training,274.400026295841,321.2979913349396,7.201465517819332,7.006120560321255,0.6668287394795649,0.729204446610245
ANL_014,Bass-Only,validation,18259.987272519716,20702.576972978983,88.2451900046573,168.45878312146274,44.374209653753866,-4.779047269907169
ANL_014,Bass-Only,training,24.497315891321158,31.74878601082305,0.6602413206939093,0.6592923256673678,0.05953175186226284,0.9973558885603144
ANL_014,Analog+Bass (Static),validation,18062.581082291235,20486.21838390149,87.24992945894519,164.87246238142922,43.89448622671017,-4.658887064582767
ANL_014,Analog+Bass (Static),training,23.08014098412641,31.223160523675332,0.6116358690781728,0.6101832768560093,0.05608782742193538,0.9974427144098835
ANL_014,Analog+Bass (Adaptive),validation,18027.4856238063,20447.755823225976,87.07298908476892,164.24262229881555,43.80919957182576,-4.6376580646012595
ANL_014,Analog+Bass (Adaptive),training,23.19263178098472,31.239909201037666,0.6106253083837045,0.6091062078116211,0.05636119509352301,0.9974399701240225
ANL_015,Naive,validation,87955.41935483871,101704.06092853342,40.73182102957396,53.76253840734152,17.0836980392034,-2.9668176972447022
ANL_015,Naive,training,4118.8,4895.438080499027,4.11815745815097,4.222916639502369,0.8,0.471903838311184
ANL_015,ARIMA,validation,88051.87342060432,101787.43685166522,40.78488360684893,53.84417585341955,17.102432440634033,-2.9733242743033044
ANL_015,ARIMA,training,22273.267059015245,41602.29915150725,23.747425089211166,43.8622868851537,4.326166273480673,-37.138582935509646
ANL_015,Analog-Only,validation,178374.47570149967,202439.86573524433,83.83883672906613,56.82234785199212,34.645911566766955,-14.71656868968141
ANL_015,Analog-Only,training,5293.592456476513,6138.1165596147475,5.469651177185381,5.569528356200593,1.0281815007238055,0.169766697805544
ANL_015,Bass-Only,validation,51931.469012971895,69744.68040347619,22.323615220575384,27.191078249168037,10.086718269976089,-0.8654681167957481
ANL_015,Bass-Only,training,2295.7576693336655,2540.7792599672257,2.4326578991720376,2.430512676243458,0.4459080643553784,0.8577462385696278
ANL_015,Analog+Bass (Static),validation,51930.1702908474,69743.14070388465,22.323039284749193,27.19025015382221,10.08646601745118,-0.865385752699261
ANL_015,Analog+Bass (Static),training,2295.749430441938,2540.7797560120844,2.4326504910506452,2.4305057317141534,0.44590646410448437,0.8577461830242643
ANL_015,Analog+Bass (Adaptive),validation,51930.1702908474,69743.14070388465,22.323039284749193,27.19025015382221,10.08646601745118,-0.865385752699261
ANL_015,Analog+Bass (Adaptive),training,2295.749430441938,2540.7797560120844,2.4326504910506452,2.4305057317141534,0.44590646410448437,0.8577461830242643
ANL_016,Naive,validation,358333.4193548387,402267.8094890228,77.3696625394742,131.5892640240644,40.939524075843444,-3.8424922712067593
ANL_016,Naive,training,7002.2,7919.987537868983,13.142870743986897,14.32422911788192,0.7999999999999999,0.5887959932497007
ANL_016,ARIMA,validation,352233.7058540181,396748.74225496623,75.43283435243896,127.00669981486021,40.24263298437841,-3.710526944989798
ANL_016,ARIMA,training,11430.244810914532,15855.285879628265,28.918346171157406,49.172202573985565,1.3059032659352239,-0.6479972980040167
ANL_016,Analog-Only,validation,201709.6315320622,223393.4619245072,44.82004558581884,58.32313300989378,23.045286513617114,-0.493410814437071
ANL_016,Analog-Only,training,4096.085867292265,4933.172218088573,8.928082408657122,8.627634764612614,0.467977020626919,0.8404631931369195
ANL_016,Bass-Only,validation,353362.2638617244,419508.4351376516,69.68141779583125,122.70501462076405,40.371570519176764,-4.26647188980148
ANL_016,Bass-Only,training,168.21910835499585,203.690532875434,0.33472931934063327,0.3346997611128845,0.0192190006974946,0.999728011820625
ANL_016,Analog+Bass (Static),validation,353361.35988146486,419507.24765585124,69.68126960064758,122.70445676619075,40.371467239606396,-4.266442074760128
ANL_016,Analog+Bass (Static),training,168.2282758603542,203.69151548190112,0.33475037213801145,0.33472077953258744,0.019220048083214324,0.9997280091964678
ANL_016,Analog+Bass (Adaptive),validation,352984.45443451253,419012.14925858285,69.61948111428424,122.4721265359371,40.32840586495816,-4.254018602094047
ANL_016,Analog+Bass (Adaptive),training,172.05057470774335,204.467948449125,0.34352812355554707,0.34348246202185173,0.019656744989602508,0.9997259316909815
ANL_017,Naive,validation,133677.09677419355,157399.03232682007,57.86623479572916,87.40130577545435,26.715382817725416,-2.5836708597324227
ANL_017,Naive,training,4003.0,5225.101013377636,6.561571686114824,6.93682459144026,0.8,0.5198657556382049
ANL_017,ARIMA,validation,133339.19145461146,157092.85543217548,57.67690942492841,87.0276968870496,26.647852401621076,-2.5697423112380147
ANL_017,ARIMA,training,13844.30515489246,22168.553189041777,27.01750681655333,47.36382550555156,2.7667859415223504,-7.64267139381403
ANL_017,Analog-Only,validation,53404.027219124786,61766.03957071708,23.82342907611919,27.45385305731433,10.672800843192563,0.4481468703052788
ANL_017,Analog-Only,training,2620.1763604162015,3406.567677320801,4.54224974502774,4.5792170413107085,0.5236425401781067,0.795916758718736
ANL_017,Bass-Only,validation,94266.47626038002,130324.7482713492,35.43338851548611,50.630902761363515,18.839165877667753,-1.4568451729682423
ANL_017,Bass-Only,training,1737.543189068322,1818.1514422574364,3.2428127895039953,3.256984613466561,0.34724820166241754,0.9418655711495756
ANL_017,Analog+Bass (Static),validation,92721.35791893018,127757.98010689103,34.92418709949601,49.406008335781536,18.530373803433463,-1.3610222124334808
ANL_017,Analog+Bass (Static),training,1745.6428290932686,1815.018886157267,3.240665915352456,3.2520730872379193,0.3488669156319298,0.9420657222197607
ANL_017,Analog+Bass (Adaptive),validation,81645.60323946072,108985.31279900392,31.480046425917834,41.515698017160155,16.316882985652903,-0.7181455404983454
ANL_017,Analog+Bass (Adaptive),training,1805.3593734006092,1978.1152632103494,3.2248375692780398,3.225981485599659,0.36080127372482823,0.9311860498611844
ANL_018,Naive,validation,118785.45161290323,139923.24890879838,64.26503305407547,101.05985885566014,28.28225038402458,-2.580214092824347
ANL_018,Naive,training,3360.0,3812.738438445522,9.035956270983252,9.618643690824573,0.8,0.5870071175109046
ANL_018,ARIMA,validation,117429.61234795018,138761.39553429667,63.181539306874704,98.91988846033792,27.95943151141671,-2.521004292021343
ANL_018,ARIMA,training,7482.0578056997065,12384.936443489132,25.345590958024346,45.50807481381069,1.7814423346904062,-3.3576877325839893
ANL_018,Analog-Only,validation,44352.01985949066,51639.804874234535,24.52105067248159,28.327047054204833,10.560004728450158,0.5123610114813155
