MASE,MAE,RMSE,MAPE,sMAPE,R2,Bias,seed,drug_id,cutoff_month,horizon,p,q,m,fallback,start_config
1.686946569687687,23593.63472365199,30786.710021663974,6.67878877945652,7.041586184317723,0.2462104592395583,-23593.63472365199,93400,ANL_026,18,6,0.003293718527992103,0.1508489922494106,8456118.503068542,False,"(0.01, 0.3)"
0.5035596938756045,3083.296005600326,3512.0198803028743,3.145980400912508,3.108756946637896,0.9471748759915226,1974.1859833862302,93400,ANL_027,6,6,0.006241598168851629,0.15023879843847496,4367946.790709954,False,"(0.005, 0.1)"
3.064404309380578,23109.055947577614,25719.873713377023,17.93868031814456,16.313979693259707,-0.6494935440766274,23109.055947577614,93400,ANL_027,9,6,0.0005452851277703409,0.13230360675149924,51182599.99999999,False,"(0.001, 0.05)"
3.571583803189431,27230.728983826182,32986.774529845854,15.414119074153465,17.2165458605579,-0.7069920434133905,-27230.728983826182,93400,ANL_027,12,6,0.008303614500140123,0.15801649787415262,3242457.9298511534,False,"(0.005, 0.1)"
1.3971003088518053,13432.379828270126,15639.767734972467,5.108145357020484,5.28489070576923,0.5819442827918634,-13432.379828270126,93400,ANL_027,18,6,0.0034537173588898617,0.12672860147009218,8572104.882577324,False,"(0.05, 0.2)"
0.9724282544607719,4792.515409284468,6465.3989579716745,3.553333801770845,3.539635000681787,0.7029722590265433,308.5897436594508,93400,ANL_028,6,6,0.0014308014111481659,0.044552184932209395,62752899.99999999,False,"(0.01, 0.1)"
0.8024611497892683,4707.036489376401,6545.701108376568,3.140449604926214,3.2387954085115362,0.3039558934776012,-4102.017548495438,93400,ANL_028,9,6,0.0009087729712362608,0.04034995380749451,99812399.999815,False,"(0.05, 0.5)"
0.48367634434409196,3014.974507180518,3380.361066710978,1.7442066259346998,1.7404489108154384,0.9334162059266463,1126.080329775461,93400,ANL_028,12,6,0.003058589895679376,0.04749350859430543,29216764.698982134,False,"(0.02, 0.2)"
0.7833413173594748,5449.152598057612,8410.591765397374,2.5210325488231113,2.449450181179515,0.3804160616401133,4425.21370601199,93400,ANL_028,18,6,0.00036973100979504616,0.04115850014709351,244970499.86104754,False,"(0.01, 0.1)"
3.9524456110059067,7480.398563389779,8912.411429534537,9.98368918781643,10.718265559970797,-0.5050392034739606,-7381.312066726584,93400,ANL_029,6,6,0.001504803671248325,0.03055621159863741,32123699.999999996,False,"(0.01, 0.3)"
1.8999548432192883,6190.0528792084415,6705.16917165967,7.715823098289479,8.085861463656506,-3.1912633551766074,-6190.0528792084415,93400,ANL_029,9,6,0.0009235846072525307,0.03726821526609243,51354299.99955812,False,"(0.001, 0.05)"
0.8134001820738836,3756.060204403902,4725.89399813723,4.199412288524159,4.073707511851367,0.5380162663187824,2824.3987221776965,93400,ANL_029,12,6,0.0006093945952576715,0.04707108449193139,74637999.99999778,False,"(0.01, 0.3)"
0.7638278208261754,3552.2486773245546,4724.253315554918,3.188121242816333,3.1121032009955782,0.3202847535134199,2485.5838441213104,93400,ANL_029,18,6,0.003600243829590557,0.05128905641289858,12652275.441277798,False,"(0.001, 0.05)"
1.0033615543234198,2367.732595892406,2519.778416721825,4.876275632653282,4.748750855066151,0.7457913312556981,2367.732595892406,93400,ANL_030,6,6,0.0013108430263769947,0.06850064142935255,20376199.999991696,False,"(0.01, 0.1)"
2.7259823323990977,5857.113788951011,6836.435052543682,9.917254262192609,10.58161528755265,-0.6655312909164393,-5857.113788951011,93400,ANL_030,9,6,0.01520728762291287,0.09033466396210442,1744258.685427219,False,"(0.05, 0.2)"
0.5148773087630956,1278.7211998271825,1811.8597044307708,2.1148073448013447,2.0686375646767483,0.9457308446529769,691.9121440098037,93400,ANL_030,12,6,0.0016793571178896317,0.06234424449058994,16222122.017854398,False,"(0.01, 0.1)"
2.7913127662991846,8442.079169368975,9185.31938016575,9.670935913180745,9.154407967024651,-1.0548964655595081,8021.967096494988,93400,ANL_030,18,6,0.0003070759312948381,0.05834892500130552,89310199.99999999,False,"(0.05, 0.5)"
1.1850250304410168,7215.854415361439,7999.738157812713,6.097010324293212,6.217452877441195,0.6265705501488574,-3500.941873176809,93400,ANL_031,6,6,0.017345503035128763,0.11209244786093,3328959.0633495273,False,"(0.01, 0.3)"
