drug_id,cutoff_month,forecast_horizon,model,top_analog,top_similarity,MASE,MAE,RMSE,MAPE,sMAPE,R2,Bias,seed
ANL_002,12,6,Analog + Bass (Adaptive),ANL_016,0.5521034397865032,1.112498370026173,8576.351070747225,9008.449942529944,5.168225592438325,5.152628329749453,0.7745617471395047,2045.3092449879332,93400
ANL_002,18,6,Analog-only,ANL_016,0.5521034397865032,7.13120390750341,71775.98681160463,72705.13548842056,31.020870723944764,26.811301565842243,-11.339267236682119,71775.98681160463,93400
ANL_002,18,6,Bass-only,ANL_016,0.5521034397865032,0.5440046220130044,5475.438520832773,7901.663205148691,2.4491713571987215,2.3917211897409123,0.8542541413481108,4488.119714023177,93400
ANL_002,18,6,Analog + Bass (Static),ANL_016,0.5521034397865032,0.5281309228811077,5315.668805323226,7913.724862899916,2.3884606461658677,2.329364804231486,0.8538088481637544,4536.849030173059,93400
ANL_002,18,6,Analog + Bass (Adaptive),ANL_016,0.5521034397865032,0.49351694652112743,4967.277097143767,7609.958950828903,2.242986249824813,2.1892809960893933,0.864816457780787,3995.026490309392,93400
ANL_003,6,6,Analog-only,ANL_033,0.521336667444025,15.799302330712361,33974.819731963864,34143.594974046384,91.81258862102828,62.72669639376075,-18.223177675815638,33974.819731963864,93400
ANL_003,6,6,Bass-only,ANL_033,0.521336667444025,0.9243535564998623,1987.729887897304,2638.4590509854456,4.8121468603700706,4.981652011925284,0.8852091148673951,-1987.729887897304,93400
ANL_003,6,6,Analog + Bass (Static),ANL_033,0.521336667444025,5.204624733293634,11192.02502647463,12289.171418818132,28.118372110150997,33.1120132877947,-1.4903012831857372,-11192.02502647463,93400
ANL_003,6,6,Analog + Bass (Adaptive),ANL_033,0.521336667444025,5.3458668623952015,11495.752100894642,12578.730983443376,28.93663048461828,34.22177417033577,-1.6090376503741064,-11495.752100894642,93400
ANL_003,9,6,Analog-only,ANL_033,0.521336667444025,14.129409498622927,38492.04382662351,38520.964741970754,74.36061891214263,53.86661549217868,-12.130354794953984,38492.04382662351,93400
ANL_003,9,6,Bass-only,ANL_033,0.521336667444025,0.3788355243812895,1032.0426772957278,1317.9290247131962,2.061911811062269,2.0336526436353872,0.9846302715060488,621.3609669902932,93400
ANL_003,9,6,Analog + Bass (Static),ANL_033,0.521336667444025,5.834211401808914,15893.850411377935,17052.95755007592,28.4441442246117,33.460583151695616,-1.5732475775902337,-15893.850411377935,93400
ANL_003,9,6,Analog + Bass (Adaptive),ANL_033,0.521336667444025,6.357307092813944,17318.893847598385,18445.198402516893,31.146165999253256,37.18303007728633,-2.010570575712918,-17318.893847598385,93400
ANL_003,12,6,Analog-only,ANL_033,0.521336667444025,12.14959950434284,42578.82371749241,42676.27101710913,60.62917873581129,46.43644858843171,-17.099880932699545,42578.82371749241,93400
ANL_003,12,6,Bass-only,ANL_033,0.521336667444025,2.0574454822719024,7210.411212871076,9479.962984068821,9.173242350706824,8.541380268188048,0.1068671317770441,7210.411212871076,93400
ANL_003,12,6,Analog + Bass (Static),ANL_033,0.521336667444025,4.622703429695502,16200.474292251054,16465.261738414953,22.65612008413994,25.565275702951283,-1.694263493908803,-16200.474292251054,93400
ANL_003,12,6,Analog + Bass (Adaptive),ANL_033,0.521336667444025,5.171576773333244,18124.025873817867,18400.401767477382,25.363702284237693,29.0618719761406,-2.364785630128471,-18124.025873817867,93400
ANL_003,18,6,Analog-only,ANL_033,0.521336667444025,9.597639966854473,41905.55436351412,42173.33407450186,37.13867360723222,31.144000772939222,-8.370965427006128,41905.55436351412,93400
ANL_003,18,6,Bass-only,ANL_033,0.521336667444025,3.0529341831913257,13329.828981268196,15815.486278247565,10.894804834882377,11.71892820891278,-0.31787300680604846,-13329.828981268196,93400
ANL_003,18,6,Analog + Bass (Static),ANL_033,0.521336667444025,5.607382192782993,24483.150037735908,25157.379377442776,20.97201773343812,23.482876928008565,-2.334565567696609,-24483.150037735908,93400
ANL_003,18,6,Analog + Bass (Adaptive),ANL_033,0.521336667444025,6.784826370893622,29624.14836505588,30261.860146124847,25.438036352033816,29.196957973418453,-3.8250265012078515,-29624.14836505588,93400
ANL_004,6,6,Analog-only,ANL_020,0.5558287330442346,5.090873571003588,29378.413203547505,31815.18140828181,20.551672975829316,23.459729210847946,-21.07882872710555,-29378.413203547505,93400
ANL_004,6,6,Bass-only,ANL_020,0.5558287330442346,0.9593908002178828,5536.452429897358,7469.198354395674,3.837388436123855,3.9759218578856155,-0.2169008891478834,-5169.295187450928,93400
ANL_004,6,6,Analog + Bass (Static),ANL_020,0.5558287330442346,4.974414791349479,28706.352877919573,33245.59430636293,19.527869989815592,17.333617953757386,-23.108790582618735,28706.352877919573,93400
ANL_004,6,6,Analog + Bass (Adaptive),ANL_020,0.5558287330442346,5.3911702703288915,31111.365396013967,35482.43238657832,21.184837953587508,18.696314727650062,-26.4621155694661,31111.365396013967,93400
ANL_004,9,6,Analog-only,ANL_020,0.5558287330442346,2.6174356945053794,16490.82641376933,19797.628316927246,10.325304955686137,11.136854134936137,-1.911324000264103,-13552.234458170196,93400
ANL_004,9,6,Bass-only,ANL_020,0.5558287330442346,1.0640728592826367,6704.058040802843,8107.869455302806,4.04250050152797,4.134484934417639,0.5117101434025719,-3968.4574692297224,93400
ANL_004,9,6,Analog + Bass (Static),ANL_020,0.5558287330442346,8.847651503143409,55743.52233911715,59854.49552930043,33.91831018018832,28.543200275839435,-25.61078935565966,55743.52233911715,93400
ANL_004,9,6,Analog + Bass (Adaptive),ANL_020,0.5558287330442346,8.770424513427072,55256.963343783085,59378.5381358897,33.61986083718345,28.32503892552396,-25.189258976656447,55256.963343783085,93400
ANL_004,12,6,Analog-only,ANL_020,0.5558287330442346,1.9379898551375583,13534.392605592942,16431.644758057584,7.409082393318898,7.367955620389022,-0.826198095948752,3512.913309092119,93400
ANL_004,12,6,Bass-only,ANL_020,0.5558287330442346,3.3113009385930874,23125.22267305996,25740.738845071344,12.261381144686668,13.226562469597866,-3.4815456868944414,-23125.22267305996,93400
ANL_004,12,6,Analog + Bass (Static),ANL_020,0.5558287330442346,11.386164125299858,79517.8649336055,85261.3385982898,43.102063644021946,34.74843292216568,-48.168856116125994,79517.8649336055,93400
ANL_004,12,6,Analog + Bass (Adaptive),ANL_020,0.5558287330442346,14.148630854113701,98810.17916762443,104289.21939578645,53.59632058178359,41.546551495545884,-72.56388297322297,98810.17916762443,93400
ANL_004,18,6,Analog-only,ANL_020,0.5558287330442346,3.217817904079932,34239.28605006558,36292.81028513851,15.016101259479584,13.859523904771025,-3.839952466805096,34239.28605006558,93400
ANL_004,18,6,Bass-only,ANL_020,0.5558287330442346,1.1149682309309563,11863.852254404104,15227.1717424031,4.96360315016351,5.162630306976931,0.14800236057889637,-11863.852254404104,93400
ANL_004,18,6,Analog + Bass (Static),ANL_020,0.5558287330442346,8.678605765756219,92344.9599036398,93842.7222097146,40.319103214313884,33.44381671157651,-31.35944722389386,92344.9599036398,93400
ANL_004,18,6,Analog + Bass (Adaptive),ANL_020,0.5558287330442346,11.187360503386156,119039.4384762952,120529.03903927526,51.99413059395018,41.153320437793546,-52.38057990107703,119039.4384762952,93400
ANL_005,6,6,Analog-only,ANL_001,0.5897186560642669,4.001227160217844,19706.043764072885,20297.89443420954,16.64005284356914,15.265612426293679,-1.8008693917007692,19706.043764072885,93400
ANL_005,6,6,Bass-only,ANL_001,0.5897186560642669,1.6572973930942576,8162.189660989218,10325.713710572236,6.289020126176316,6.599664334307681,0.27517854865917224,-7236.866215327939,93400
ANL_005,6,6,Analog + Bass (Static),ANL_001,0.5897186560642669,1.329929187845528,6549.901250139225,7937.818538347437,5.142447715213883,5.321307859998326,0.5716554834351232,-5513.691400243389,93400
ANL_005,6,6,Analog + Bass (Adaptive),ANL_001,0.5897186560642669,1.6908795390288043,8327.581729716861,10012.283919461817,6.546579154220209,6.857491958110734,0.31851360287288566,-8152.691383479927,93400
ANL_005,9,6,Analog-only,ANL_001,0.5897186560642669,3.860533308240916,17513.791919498446,18316.051431560034,12.1364053697668,11.389083823011832,-1.4765872860674514,17513.791919498446,93400
ANL_005,9,6,Bass-only,ANL_001,0.5897186560642669,6.739499982388403,30574.58410760279,33143.551342689076,20.6514736373241,23.375551133003682,-7.109386749690268,-30574.58410760279,93400
ANL_005,9,6,Analog + Bass (Static),ANL_001,0.5897186560642669,4.461478064553783,20240.05292460631,21593.39673832457,13.732568795343536,14.846768930838298,-2.442166381875338,-20240.05292460631,93400
ANL_005,9,6,Analog + Bass (Adaptive),ANL_001,0.5897186560642669,4.783712660688492,21701.91044929593,22984.148361809494,14.75068699150592,16.026249987376826,-2.899839762975116,-21701.91044929593,93400
ANL_005,12,6,Analog-only,ANL_001,0.5897186560642669,4.219080851210773,23209.163762510463,24118.627305444435,14.343495838506723,13.32407721992666,-6.564036383747693,23209.163762510463,93400
ANL_005,12,6,Bass-only,ANL_001,0.5897186560642669,1.1410396101195988,6276.858895267913,7138.902608569696,3.8548949204499494,3.7820432265802943,0.3373085759872345,3319.924443213473,93400
ANL_005,12,6,Analog + Bass (Static),ANL_001,0.5897186560642669,1.0982137857361713,6041.274035334679,7115.149353935075,3.830605981896154,3.936715877266727,0.34171118276685386,-5676.76297200199,93400
ANL_005,12,6,Analog + Bass (Adaptive),ANL_001,0.5897186560642669,1.573280343441887,8654.61516927382,9595.574550257646,5.449304000418302,5.642500251598404,-0.19726532246391004,-8654.61516927382,93400
ANL_005,18,6,Analog-only,ANL_001,0.5897186560642669,3.757410956137068,24516.443416272698,28816.396551975507,12.620067309866142,11.579569385537724,-0.9185062347561121,24516.443416272698,93400
ANL_005,18,6,Bass-only,ANL_001,0.5897186560642669,2.479386898367048,16177.561972980571,21187.693837414703,7.265948824867957,7.723790679453623,-0.037173109528807036,-14828.342008063735,93400
ANL_005,18,6,Analog + Bass (Static),ANL_001,0.5897186560642669,1.7773208687844855,11596.70502395957,13083.028718738258,5.448182974106197,5.546219250212934,0.604541913718059,-5384.717620275954,93400
ANL_005,18,6,Analog + Bass (Adaptive),ANL_001,0.5897186560642669,2.0192424178792416,13175.200439764778,15612.003878032561,6.079495845785141,6.307588771736901,0.43687971511252166,-9940.484340737283,93400
ANL_006,6,6,Analog-only,ANL_008,0.38367454205660595,3.776107445248991,20760.283512489903,21929.07560670748,12.628549279774612,13.602446050687114,-1.578949808608539,-18642.861916286547,93400
ANL_006,6,6,Bass-only,ANL_008,0.38367454205660595,0.8076309379913933,4440.193370889082,4842.204915686866,2.618851792193876,2.6027138349512158,0.874255624392412,850.5084436023462,93400
ANL_006,6,6,Analog + Bass (Static),ANL_008,0.38367454205660595,4.75468999573263,26140.334658538854,26984.46087354076,15.422727806899116,14.277049432032507,-2.905078167200539,26140.334658538854,93400
ANL_006,6,6,Analog + Bass (Adaptive),ANL_008,0.38367454205660595,5.177139680328194,28462.87853450835,29279.405684473553,16.79888520208519,15.455499101807755,-3.5975531060522767,28462.87853450835,93400
ANL_006,9,6,Analog-only,ANL_008,0.38367454205660595,2.0948914053924828,12718.60944498911,14109.816453884312,6.667682168332536,6.901024634975752,0.18190587962815896,-5273.248221851405,93400
ANL_006,9,6,Bass-only,ANL_008,0.38367454205660595,1.2868289595665752,7812.660320768569,9030.951828727766,3.9414761307152024,4.027405021789482,0.6648589744647531,-5928.3877608205175,93400
ANL_006,9,6,Analog + Bass (Static),ANL_008,0.38367454205660595,10.070002417259893,61137.50217578912,65320.41068550298,30.710121038285145,26.29650076859838,-16.533085714271397,61137.50217578912,93400
ANL_006,9,6,Analog + Bass (Adaptive),ANL_008,0.38367454205660595,11.07490085685298,67238.49182716865,71331.44655580189,33.811533779411754,28.5940576705568,-19.908486918110484,67238.49182716865,93400
ANL_006,12,6,Analog-only,ANL_008,0.38367454205660595,2.3723796687093905,15652.098370628664,16940.03971374046,6.955844505743124,6.752104253336253,-1.6305685917698067,11387.015372511523,93400
ANL_006,12,6,Bass-only,ANL_008,0.38367454205660595,1.2773742409791806,8427.650742256641,9917.002504680024,3.8526614394764733,3.960250839949655,0.09846700080720461,-8427.650742256641,93400
ANL_006,12,6,Analog + Bass (Static),ANL_008,0.38367454205660595,13.5878053717371,89647.39882258621,96191.68957898296,39.88832799068662,32.683888861947544,-83.81953520673076,89647.39882258621,93400
ANL_006,12,6,Analog + Bass (Adaptive),ANL_008,0.38367454205660595,15.319656650657967,101073.52379680467,107460.31979465245,45.02377721403698,36.1736685521101,-104.85638031277131,101073.52379680467,93400
ANL_006,18,6,Analog-only,ANL_008,0.38367454205660595,4.628779361292855,35161.02487179722,37210.16440491679,13.069338798630639,12.185172032004992,-9.722791433603343,35161.02487179722,93400
ANL_006,18,6,Bass-only,ANL_008,0.38367454205660595,0.6068782515567185,4609.954294986873,6062.330941106146,1.7520914887575056,1.7515197649929422,0.7153809515271009,897.7379692087367,93400
ANL_006,18,6,Analog + Bass (Static),ANL_008,0.38367454205660595,7.813418636350796,59352.106800303525,59805.8537987511,22.204180908693342,19.95351435842846,-26.699508986836577,59352.106800303525,93400
ANL_006,18,6,Analog + Bass (Adaptive),ANL_008,0.38367454205660595,10.228754958516964,77699.4277392993,78090.09415775545,29.05869555640149,25.339820701420194,-46.225501005805384,77699.4277392993,93400
ANL_007,6,6,Analog-only,ANL_011,0.4101138819867428,1.4086203159765227,5892.2587817297945,6289.502333900018,6.332231476999943,6.360256753383569,0.8498010420541187,-527.4085231688563,93400
ANL_007,6,6,Bass-only,ANL_011,0.4101138819867428,10.055817747235702,42063.48563668694,49285.955229328174,40.76380491265463,55.14259302651671,-8.22318055944558,-42063.48563668694,93400
ANL_007,6,6,Analog + Bass (Static),ANL_011,0.4101138819867428,7.197811353166529,30108.44489029559,31923.231744826546,30.7353437838241,26.4945049824429,-2.869439455405634,30108.44489029559,93400
ANL_007,6,6,Analog + Bass (Adaptive),ANL_011,0.4101138819867428,8.748218114811136,36593.796374254984,38491.11628617021,37.49216466223404,31.42457349768107,-4.625425364032522,36593.796374254984,93400
ANL_007,9,6,Analog-only,ANL_011,0.4101138819867428,2.0948868197219617,10216.763019784006,11395.357982640957,7.925935214744477,7.626802548833332,0.45504595001692194,7679.236537387999,93400
ANL_007,9,6,Bass-only,ANL_011,0.4101138819867428,4.92522536074426,24020.32408434976,25624.104266467828,18.840255005455443,20.953633077918724,-1.7555057663722673,-24020.32408434976,93400
ANL_007,9,6,Analog + Bass (Static),ANL_011,0.4101138819867428,10.169442636752809,49596.37173944345,54797.991109834154,38.45703438018842,31.681748306792105,-11.601818307131888,49596.37173944345,93400
ANL_007,9,6,Analog + Bass (Adaptive),ANL_011,0.4101138819867428,12.886046936523078,62845.250909423055,68099.62466569948,49.04721959415754,38.804870894901725,-18.462264705976615,62845.250909423055,93400
ANL_007,12,6,Analog-only,ANL_011,0.4101138819867428,2.4799718693161434,16593.942681570556,17354.048178711575,10.918822519514745,10.314028244159463,0.15560768503670974,16593.942681570556,93400
ANL_007,12,6,Bass-only,ANL_011,0.4101138819867428,0.8041144580442922,5380.476041403094,6115.765473328537,3.3759864284417933,3.3144727630201496,0.8951316777447301,4570.535078043768,93400
ANL_007,12,6,Analog + Bass (Static),ANL_011,0.4101138819867428,10.358759585923837,69312.3438002502,74624.98955267001,43.76145102288022,35.46996145797254,-14.613894516941695,69312.3438002502,93400
ANL_007,12,6,Analog + Bass (Adaptive),ANL_011,0.4101138819867428,10.247649359991264,68568.88507667609,73877.42640995141,43.28116392913111,35.14636218009399,-14.302633971122766,68568.88507667609,93400
ANL_007,18,6,Analog-only,ANL_011,0.4101138819867428,3.278431600034269,26355.118783757836,26446.2293948885,13.2107184845936,12.381360595422606,-3.0390369271976096,26355.118783757836,93400
ANL_007,18,6,Bass-only,ANL_011,0.4101138819867428,3.781391812965498,30398.386349617114,32679.013367251264,14.83292069290994,13.704286274574482,-5.167202012352718,30398.386349617114,93400
ANL_007,18,6,Analog + Bass (Static),ANL_011,0.4101138819867428,1.7992325901562936,14463.924955055258,16220.695923054365,7.284088130168288,7.192887744352188,-0.5194599882592956,3266.1701369223156,93400
ANL_007,18,6,Analog + Bass (Adaptive),ANL_011,0.4101138819867428,2.1595432958306673,17360.441523224155,19766.863023101454,8.941425894039517,8.521449160237232,-1.256450485145816,11590.598573965632,93400
ANL_008,6,6,Analog-only,ANL_032,0.5735487789229535,12.36416063205127,48170.769822471746,48190.891166569105,28.366596164196718,33.1097050739972,-10.512820824079668,-48170.769822471746,93400
ANL_008,6,6,Bass-only,ANL_032,0.5735487789229535,2.608041245301819,10160.928691695886,12028.064681882017,5.663322641459415,5.889076716637711,0.2827949474232013,-10105.430146050936,93400
ANL_008,6,6,Analog + Bass (Static),ANL_032,0.5735487789229535,3.9593471592152056,15425.616532302442,15634.597701670553,9.1870057910599,8.763334881853828,-0.21178410677101578,15425.616532302442,93400
ANL_008,6,6,Analog + Bass (Adaptive),ANL_032,0.5735487789229535,4.044210841110565,15756.24543696676,15958.062885292406,9.380543270170726,8.940067232471193,-0.2624441521314238,15756.24543696676,93400
ANL_008,9,6,Analog-only,ANL_032,0.5735487789229535,7.970446207896499,43239.670677838505,44118.068196072796,22.2702379793092,25.245931238631265,-8.18932674501093,-43239.670677838505,93400
ANL_008,9,6,Bass-only,ANL_032,0.5735487789229535,2.016457110856992,10939.27982639918,13512.172365560273,5.397895208308859,5.618538204201762,0.13801229386099123,-10652.801442976206,93400
ANL_008,9,6,Analog + Bass (Static),ANL_032,0.5735487789229535,7.298641181327959,39595.12840870418,43116.13224756391,20.019631784243757,17.963317448901893,-7.7766809133264285,39595.12840870418,93400
ANL_008,9,6,Analog + Bass (Adaptive),ANL_032,0.5735487789229535,7.654398633536676,41525.11258693647,44967.756722566264,21.002800516308785,18.7714487833783,-8.546697556606437,41525.11258693647,93400
ANL_008,12,6,Analog-only,ANL_032,0.5735487789229535,5.7878957253898715,35115.16336594035,39683.89179033344,15.718363827341392,17.453255281211398,-5.267208050000743,-35115.16336594035,93400
ANL_008,12,6,Bass-only,ANL_032,0.5735487789229535,2.585952103678968,15688.971413020297,16575.823247836728,7.072451438046611,7.1183046892187,-0.09344215431251168,-4277.565732081217,93400
ANL_008,12,6,Analog + Bass (Static),ANL_032,0.5735487789229535,9.184045793874018,55719.60583143367,62623.66593510691,25.40891244380245,21.933773102763677,-14.607112937678245,55719.60583143367,93400
ANL_008,12,6,Analog + Bass (Adaptive),ANL_032,0.5735487789229535,8.869620205840375,53811.98578883356,60844.309995063064,24.54423085710775,21.25176530817734,-13.732808345132048,53811.98578883356,93400
ANL_008,18,6,Analog-only,ANL_032,0.5735487789229535,1.859713732689405,19811.639789265686,22608.35836643196,7.134170489137177,7.477727618609404,-0.9910273025648928,-19811.639789265686,93400
ANL_008,18,6,Bass-only,ANL_032,0.5735487789229535,1.4703617072108714,15663.849758782546,18355.632967689653,5.543537561685257,5.75526912805291,-0.3124352565763546,-15663.849758782546,93400
ANL_008,18,6,Analog + Bass (Static),ANL_032,0.5735487789229535,7.666596179371249,81672.70007508776,85028.21805848717,29.387681901302592,25.42324120964276,-27.162117980521902,81672.70007508776,93400
ANL_008,18,6,Analog + Bass (Adaptive),ANL_032,0.5735487789229535,8.973974986430802,95600.2834113289,98783.8432864977,34.41879284890517,29.163542751722893,-37.01114885092551,95600.2834113289,93400
ANL_009,6,6,Analog-only,ANL_020,0.50353696079528,3.790322891102937,46342.76186035917,47435.715560559336,23.322179078784984,26.5866671605091,-10.336624470636972,-46342.76186035917,93400
ANL_009,6,6,Bass-only,ANL_020,0.50353696079528,1.874898089252287,22923.628978052013,28772.64012621594,11.009225204800837,11.982124578344123,-3.1709239942979437,-22923.628978052013,93400
ANL_009,6,6,Analog + Bass (Static),ANL_020,0.50353696079528,0.9474908902939041,11584.592119267449,15204.492376620348,5.94278585329731,5.654139098480318,-0.16470703490020466,11584.592119267449,93400
ANL_009,6,6,Analog + Bass (Adaptive),ANL_020,0.50353696079528,0.8241422272107433,10076.457355214874,13621.469518879885,5.185492034621041,4.954192625810791,0.06519554365935243,9467.26723798704,93400
ANL_009,9,6,Analog-only,ANL_020,0.50353696079528,3.608719852609506,38795.09168549692,39863.7339162041,17.36578920127232,19.089186935785087,-1.9826128145265671,-38795.09168549692,93400
ANL_009,9,6,Bass-only,ANL_020,0.50353696079528,1.9105304935674614,20538.919254785298,25728.100380337557,8.682335856474461,9.22324893058303,-0.24238549351615424,-15572.49460749364,93400
ANL_009,9,6,Analog + Bass (Static),ANL_020,0.50353696079528,2.5070544328405204,26951.775298447912,28235.277102591386,12.448719719540295,11.63265632891695,-0.4963219174854392,26951.775298447912,93400
ANL_009,9,6,Analog + Bass (Adaptive),ANL_020,0.50353696079528,2.697295936056315,28996.942798581407,30187.561953757973,13.371339222539271,12.446493651106254,-0.7103973207625927,28996.942798581407,93400
ANL_009,12,6,Analog-only,ANL_020,0.50353696079528,3.4792431740000067,39454.93388799408,39932.314088740735,15.48642400720076,16.808719431843176,-2.806570955618102,-39454.93388799408,93400
ANL_009,12,6,Bass-only,ANL_020,0.50353696079528,1.5288888598279846,17337.738660345694,18088.47979746845,6.7251726330886035,6.944547148371847,0.21893152202108612,-14359.93825083693,93400
ANL_009,12,6,Analog + Bass (Static),ANL_020,0.50353696079528,3.643297792042298,41315.328170649846,43250.89023053526,16.217052455940976,14.918298283982104,-3.4655512155145773,41315.328170649846,93400
ANL_009,12,6,Analog + Bass (Adaptive),ANL_020,0.50353696079528,4.355787897775597,49395.030741493254,51182.358529237536,19.39857465455117,17.60014188711694,-5.25353467295964,49395.030741493254,93400
ANL_009,18,6,Analog-only,ANL_020,0.50353696079528,2.4060868450799346,29478.95142235846,33051.7460417524,9.52523339831273,10.142042680081275,-7.04028376622297,-29478.95142235846,93400
ANL_009,18,6,Bass-only,ANL_020,0.50353696079528,1.2804379216562192,15687.699456498764,17624.5442352197,5.029601107164194,4.904948347139846,-1.2862217523332857,9674.815965627553,93400
ANL_009,18,6,Analog + Bass (Static),ANL_020,0.50353696079528,3.8471814991473785,47134.988813171476,50176.865475119295,15.085150528359248,13.908197436803524,-17.53060580904207,47134.988813171476,93400
ANL_009,18,6,Analog + Bass (Adaptive),ANL_020,0.50353696079528,4.53372706679146,55546.42395284659,58300.649226985195,17.785172753688773,16.212747098198772,-24.016661052046373,55546.42395284659,93400
ANL_010,6,6,Analog-only,ANL_027,0.5022189072797455,6.575239497233774,32918.279018951165,36179.552118712585,36.1075850524246,30.08503937841653,-7.272340904840281,32918.279018951165,93400
