drug_id,month,rx,rx_pct_of_peak
ANL_005,11,179801,0.2723601435411772
ANL_005,12,181236,0.2745338622968103
ANL_005,13,208257,0.31546491072605237
ANL_005,14,223072,0.33790647404640395
ANL_005,15,243908,0.3694685674208789
ANL_005,16,275768,0.4177296681557019
ANL_005,17,296647,0.44935689735351636
ANL_005,18,328090,0.49698633208060483
ANL_005,19,321489,0.4869872258046925
ANL_005,20,406695,0.6160561319318528
ANL_005,21,398949,0.6043225950112019
ANL_005,22,455781,0.6904109464538088
ANL_005,23,431517,0.6536561646512431
ANL_005,24,477616,0.7234863116309859
ANL_005,25,555754,0.8418487061450347
ANL_005,26,495295,0.750266223743068
ANL_005,27,499758,0.7570267162910753
ANL_005,28,536493,0.8126724016486937
ANL_005,29,574602,0.8703994037799985
ANL_005,30,593996,0.8997771748927152
ANL_005,31,621092,0.9408218323161541
ANL_005,32,595750,0.9024341105703323
ANL_005,33,572819,0.8676985392912919
ANL_005,34,610213,0.9243424690112534
ANL_005,35,660159,1.0
ANL_005,36,647800,0.9812787525429479
ANL_006,1,127592,0.15472223434854945
ANL_006,2,157750,0.19129281199827322
ANL_006,3,153876,0.18659507283072133
ANL_006,4,170390,0.2066204896125881
ANL_006,5,190779,0.2313448581947294
ANL_006,6,202890,0.24603105309876167
ANL_006,7,211013,0.2558812687048597
ANL_006,8,223055,0.27048379195102906
ANL_006,9,246715,0.29917468216896337
ANL_006,10,275030,0.33351037771084047
ANL_006,11,280991,0.340738881370566
ANL_006,12,295650,0.3585148644519143
ANL_006,13,324124,0.3930433685966929
ANL_006,14,352654,0.42763978017394005
ANL_006,15,356699,0.43254487953706533
ANL_006,16,374803,0.454498382347948
ANL_006,17,445472,0.5401939242250064
ANL_006,18,416002,0.5044576378884669
ANL_006,19,482089,0.5845968966303362
ANL_006,20,481680,0.5841009298467718
ANL_006,21,495205,0.6005017874206332
ANL_006,22,523724,0.6350848600379312
ANL_006,23,525727,0.6375137633814021
ANL_006,24,568406,0.6892677153514453
ANL_006,25,613162,0.7435403054864355
ANL_006,26,638418,0.7741665575297216
ANL_006,27,661685,0.802380883087654
ANL_006,28,674867,0.818365807637646
ANL_006,29,681874,0.8268627251252649
ANL_006,30,739288,0.8964848202635779
ANL_006,31,706235,0.856403670881778
ANL_006,32,743161,0.9011813467984071
ANL_006,33,824652,1.0
ANL_006,34,781701,0.9479162119293957
ANL_006,35,758031,0.9192131953842348
ANL_006,36,812981,0.9858473634939344
ANL_007,1,28171,0.3155848811417561
ANL_007,2,28887,0.3236058521721596
ANL_007,3,30415,0.34072323168955704
ANL_007,4,31735,0.35551049671767526
ANL_007,5,31029,0.34760155042233326
ANL_007,6,35713,0.4000739363251406
ANL_007,7,37422,0.4192189635471512
ANL_007,8,38092,0.4267246207962718
ANL_007,9,39140,0.43846481303071716
ANL_007,10,42591,0.4771245491004414
ANL_007,11,46677,0.5228978558465709
ANL_007,12,45491,0.5096117222682769
ANL_007,13,46237,0.5179687675038649
ANL_007,14,47839,0.5359151300607174
ANL_007,15,50685,0.5677973696592208
ANL_007,16,50013,0.5602693074630879
ANL_007,17,54276,0.608025452019806
ANL_007,18,56576,0.6337911410839513
ANL_007,19,62644,0.7017677503192705
ANL_007,20,62525,0.7004346559720386
ANL_007,21,64741,0.7252593372616674
ANL_007,22,62264,0.6975108103869334
ANL_007,23,67783,0.7593372616673761
ANL_007,24,64837,0.7263347747182578
ANL_007,25,70716,0.7921941164609145
ANL_007,26,72948,0.8171980373266418
ANL_007,27,71377,0.7995989514484798
ANL_007,28,81544,0.9134944995855084
ANL_007,29,79113,0.8862612864920575
ANL_007,30,73159,0.8195617592364394
ANL_007,31,82779,0.9273295543656039
ANL_007,32,81414,0.912038178029709
ANL_007,33,84511,0.946732238478256
ANL_007,34,87824,0.9838460332041314
ANL_007,35,89266,1.0
ANL_007,36,82229,0.9211681939372214
ANL_008,1,147059,0.3218245162532771
ANL_008,2,146611,0.3208441112234492
ANL_008,3,154905,0.33899473469977287
ANL_008,4,157761,0.345244816764926
ANL_008,5,174968,0.3829006858458401
ANL_008,6,187047,0.4093344187817592
ANL_008,7,188518,0.4125535611899666
ANL_008,8,191562,0.419215063222994
ANL_008,9,216539,0.47387483203998654
ANL_008,10,218431,0.47801529256774206
ANL_008,11,231167,0.5058868069871365
ANL_008,12,253773,0.5553578697199281
ANL_008,13,232449,0.5086923410233853
ANL_008,14,267446,0.5852799187664404
ANL_008,15,266839,0.5839515574871869
ANL_008,16,265664,0.581380182687973
ANL_008,17,274804,0.6013821960197306
ANL_008,18,280697,0.6142784612893202
ANL_008,19,299570,0.6555802115749069
ANL_008,20,314860,0.6890409100259545
ANL_008,21,321847,0.7043312893639184
ANL_008,22,317859,0.6956039338751822
ANL_008,23,319427,0.69903535147958
ANL_008,24,348535,0.7627354175693833
ANL_008,25,366787,0.8026781689185345
ANL_008,26,358393,0.784308705033767
ANL_008,27,409721,0.8966351098797691
ANL_008,28,394266,0.8628133247547893
ANL_008,29,396826,0.868415639210949
ANL_008,30,429165,0.9391864388975696
ANL_008,31,421636,0.9227099445458405
ANL_008,32,425648,0.9314898217326033
ANL_008,33,421949,0.9233949150242694
ANL_008,34,434601,0.9510826035005712
ANL_008,35,456954,1.0
ANL_008,36,441762,0.9667537651492273
ANL_009,1,10720,0.04755630675592347
ANL_009,2,12957,0.057480136813106375
ANL_009,3,17270,0.07661356508160432
ANL_009,4,20740,0.09200725766024745
ANL_009,5,22026,0.0977122399819002
ANL_009,6,27848,0.1235399282219176
ANL_009,7,32205,0.1428685502868018
ANL_009,8,41298,0.18320712279907905
ANL_009,9,44831,0.19888029740436614
ANL_009,10,53127,0.2356832004684651
ANL_009,11,60798,0.2697134643793503
ANL_009,12,68816,0.30528309754809974
ANL_009,13,81000,0.3593340342565113
ANL_009,14,89069,0.39512991478016296
ANL_009,15,98167,0.43549066840566597
ANL_009,16,110729,0.4912184972739412
ANL_009,17,125387,0.5562446488064343
ANL_009,18,129651,0.5751607021653202
ANL_009,19,145891,0.6472049579224282
ANL_009,20,162955,0.7229046611391332
ANL_009,21,156559,0.6945305811008042
ANL_009,22,164950,0.7317549253161918
ANL_009,23,165623,0.7347405031563724
ANL_009,24,185354,0.8222716121676714
ANL_009,25,173449,0.7694583815772545
ANL_009,26,190241,0.843951432234481
ANL_009,27,207381,0.9199882883722168
ANL_009,28,195095,0.8654848569540008
ANL_009,29,197531,0.876291495317567
ANL_009,30,197828,0.8776090534431742
ANL_009,31,199475,0.8849155121397233
ANL_009,32,197113,0.8744371542518976
ANL_009,33,225417,1.0
ANL_009,34,220860,0.9797841334060874
ANL_009,35,211038,0.9362115545855015
ANL_009,36,218356,0.9686758319026515
ANL_010,1,28226,0.05066785859815215
ANL_010,2,36321,0.06519901127129187
ANL_010,3,41227,0.07400566167455604
ANL_010,4,52460,0.0941697676631142
ANL_010,5,64167,0.11518474040486179
ANL_010,6,78221,0.14041276012917378
ANL_010,7,95202,0.17089497180830726
ANL_010,8,106625,0.19140014252915655
ANL_010,9,140987,0.25308259690277324
ANL_010,10,165297,0.29672093186065174
ANL_010,11,196523,0.3527740230739267
ANL_010,12,236333,0.4242360598766064
ANL_010,13,243720,0.4374962976525771
ANL_010,14,277013,0.4972598141376717
ANL_010,15,307779,0.5524871696832945
ANL_010,16,363004,0.6516203267400136
ANL_010,17,339059,0.6086371950836417
ANL_010,18,397074,0.712778618472425
ANL_010,19,387928,0.6963608393064539
ANL_010,20,387538,0.6956607590664878
ANL_010,21,413149,0.7416344899017913
ANL_010,22,438603,0.7873263935635699
ANL_010,23,497104,0.8923402246360032
ANL_010,24,470184,0.8440167373029678
ANL_010,25,491171,0.8816900296008287
ANL_010,26,479319,0.8604147706160168
ANL_010,27,520873,0.9350074226456212
ANL_010,28,490480,0.880449631021812
ANL_010,29,544093,0.9766891230866718
ANL_010,30,499223,0.8961439939398183
ANL_010,31,506323,0.9088890444622756
ANL_010,32,526820,0.945682748766333
ANL_010,33,526321,0.9447870050746842
ANL_010,34,557079,1.0
ANL_010,35,530578,0.9524286501555435
ANL_010,36,503276,0.9034194432028492
ANL_011,1,15278,0.0507822757293429
ANL_011,2,19806,0.06583281536165503
ANL_011,3,22811,0.07582108205668549
ANL_011,4,27609,0.09176906994445792
ANL_011,5,32670,0.10859123891069725
ANL_011,6,42446,0.14108551352321566
ANL_011,7,48593,0.161517418805862
ANL_011,8,60356,0.20061624780208273
ANL_011,9,65302,0.21705617028914453
ANL_011,10,86637,0.287971201882647
ANL_011,11,91747,0.30495624108784025
ANL_011,12,108252,0.3598169205558861
ANL_011,13,132743,0.4412221250909913
ANL_011,14,135793,0.4513599664952651
ANL_011,15,159140,0.5289626495331607
ANL_011,16,176076,0.5852559223275154
ANL_011,17,183192,0.608908669682536
ANL_011,18,216139,0.718420624025687
ANL_011,19,231338,0.7689403130432471
ANL_011,20,211930,0.704430402887789
ANL_011,21,226589,0.7531551953944285
ANL_011,22,257705,0.8565811210125875
ANL_011,23,244036,0.8111469721093025
ANL_011,24,259989,0.8641728684772962
ANL_011,25,271073,0.9010147813051557
ANL_011,26,281920,0.9370689339976667
ANL_011,27,275695,0.9163777658856651
ANL_011,28,282421,0.9387341990939096
ANL_011,29,275124,0.9144798290194879
ANL_011,30,300853,1.0
ANL_011,31,282087,0.937624022363081
ANL_011,32,293117,0.9742864455398483
ANL_011,33,284377,0.9452357131223554
ANL_011,34,292472,0.9721425413740266
ANL_011,35,290008,0.9639524950723443
ANL_011,36,290666,0.9661396097097253
ANL_012,1,12358,0.13205389867817874
ANL_012,2,14320,0.15301924494833463
ANL_012,3,14393,0.15379930115512433
ANL_012,4,17543,0.1874592607631728
ANL_012,5,17535,0.18737377515146983
ANL_012,6,21277,0.22735967002553883
ANL_012,7,19651,0.20998471944690808
ANL_012,8,23648,0.2526954681940096
ANL_012,9,23090,0.24673284677772672
ANL_012,10,27019,0.2887169678253529
ANL_012,11,31468,0.33625765363367277
ANL_012,12,31961,0.34152570445486896
ANL_012,13,33361,0.3564856865028905
ANL_012,14,36207,0.3868971928662257
ANL_012,15,38584,0.4122971052434737
ANL_012,16,40607,0.43391427930286486
ANL_012,17,44654,0.47715931312310994
ANL_012,18,46344,0.49521814859536456
ANL_012,19,50276,0.5372343267473794
ANL_012,20,49184,0.5255655407499226
ANL_012,21,54614,0.5835888996933204
ANL_012,22,59852,0.6395606039558467
ANL_012,23,64482,0.6890354017289465
ANL_012,24,66917,0.7150550847910411
ANL_012,25,63695,0.6806257546776658
ANL_012,26,68856,0.735774659927551
ANL_012,27,68435,0.7312759796116816
ANL_012,28,76628,0.8188239316969963
ANL_012,29,80932,0.8648151907931996
ANL_012,30,77516,0.828312834596027
ANL_012,31,81333,0.8691001570798115
ANL_012,32,81284,0.8685765577081308
ANL_012,33,83711,0.8945107551585224
ANL_012,34,91694,0.9798147099366338
ANL_012,35,93583,1.0
ANL_012,36,89119,0.952299028669737
ANL_013,1,31573,0.054355984960127814
ANL_013,2,38514,0.06630559037007451
ANL_013,3,48960,0.0842893935846406
ANL_013,4,65078,0.11203809550043384
ANL_013,5,77280,0.1330450232071288
ANL_013,6,99527,0.17134539369482282
ANL_013,7,127928,0.22024047268169736
ANL_013,8,140039,0.24109073505309406
ANL_013,9,193073,0.3323939151872409
ANL_013,10,224440,0.3863952511465837
ANL_013,11,233455,0.4019154489236575
ANL_013,12,265005,0.45623183715068794
ANL_013,13,312291,0.5376392772046772
ANL_013,14,335017,0.576764292699051
ANL_013,15,376591,0.6483379701681656
ANL_013,16,366525,0.6310083738482516
ANL_013,17,429448,0.7393364276171719
ANL_013,18,487368,0.8390513311388709
ANL_013,19,451280,0.7769223353120223
ANL_013,20,481757,0.8293914498602063
ANL_013,21,469316,0.8079730604487171
ANL_013,22,521681,0.8981244921288581
ANL_013,23,511733,0.8809980442657044
ANL_013,24,563039,0.9693263046262757
ANL_013,25,531638,0.9152664343658325
ANL_013,26,523129,0.9006173647169006
ANL_013,27,545723,0.9395151293952374
ANL_013,28,525397,0.9045219469197184
ANL_013,29,509208,0.8766510116104508
ANL_013,30,545923,0.9398594488134753
ANL_013,31,536695,0.9239725508559781
ANL_013,32,544901,0.9380999765862795
ANL_013,33,550077,0.9470109631302767
ANL_013,34,531359,0.9147861087773906
ANL_013,35,551966,0.9502630600355337
ANL_013,36,580856,1.0
ANL_014,1,33327,0.1269745113727283
ANL_014,2,37073,0.14124661866118032
ANL_014,3,38315,0.1459785880291081
ANL_014,4,44960,0.17129576713529165
ANL_014,5,48142,0.18341905741608563
ANL_014,6,52836,0.2013030060578352
ANL_014,7,56582,0.2155751133462872
ANL_014,8,64454,0.24556711243189697
ANL_014,9,67290,0.256372156817922
ANL_014,10,76797,0.29259343925020004
ANL_014,11,75502,0.2876595420429001
ANL_014,12,87310,0.3326475406713148
ANL_014,13,83642,0.3186726102030708
ANL_014,14,107812,0.4107593248752238
ANL_014,15,100019,0.3810683125690555
ANL_014,16,109384,0.41674858079018556
ANL_014,17,113979,0.4342553434678249
ANL_014,18,126417,0.4816436164133044
ANL_014,19,133706,0.5094144092658208
ANL_014,20,149158,0.568285899340877
ANL_014,21,144005,0.5486531794109804
ANL_014,22,164989,0.6286013639654056
ANL_014,23,172785,0.6583038061492742
ANL_014,24,167705,0.6389492132434182
ANL_014,25,182621,0.6957785651693527
ANL_014,26,197205,0.7513430106297863
ANL_014,27,191397,0.7292147674019888
ANL_014,28,210725,0.8028536594658437
ANL_014,29,207771,0.7915990398902731
ANL_014,30,202194,0.7703508972453995
ANL_014,31,236592,0.901405874957138
ANL_014,32,224094,0.8537890044576523
ANL_014,33,229498,0.8743780241551415
ANL_014,34,246168,0.937890044576523
ANL_014,35,237885,0.906332152245971
ANL_014,36,262470,1.0
ANL_015,1,32368,0.20232782007526035
ANL_015,2,36085,0.22556226481141156
ANL_015,3,39508,0.24695895685656777
ANL_015,4,40679,0.25427871332308194
ANL_015,5,44217,0.2763942542099539
ANL_015,6,45808,0.28633937166360374
ANL_015,7,51595,0.32251309555063823
ANL_015,8,53568,0.33484604133068296
ANL_015,9,52817,0.3301516458513046
ANL_015,10,57512,0.3594994311717861
ANL_015,11,65325,0.4083373963920039
ANL_015,12,70223,0.43895410618960107
ANL_015,13,71110,0.444498618560052
ANL_015,14,73414,0.45890059883233947
ANL_015,15,77763,0.48608558676818064
ANL_015,16,85893,0.5369050744477366
ANL_015,17,81796,0.5112953031041768
ANL_015,18,92365,0.5773606370875995
ANL_015,19,89333,0.5584080311042768
ANL_015,20,93748,0.5860055757666679
ANL_015,21,96057,0.6004388103364212
ANL_015,22,113273,0.7080536073710135
ANL_015,23,109424,0.6839940491817625
ANL_015,24,121303,0.7582480091012515
ANL_015,25,114057,0.7129542812136669
ANL_015,26,126624,0.7915088324644639
ANL_015,27,140061,0.8755016314743277
ANL_015,28,137014,0.8564552625986073
ANL_015,29,143553,0.8973296328245134
ANL_015,30,145516,0.9096000700096263
ANL_015,31,140609,0.8789271024765906
ANL_015,32,144218,0.9014864543874783
ANL_015,33,155008,0.9689332283188938
ANL_015,34,156822,0.9802722874395229
ANL_015,35,154457,0.9654890047381515
ANL_015,36,159978,1.0
ANL_016,1,14353,0.30657667086741996
ANL_016,2,14031,0.29969882734903985
ANL_016,3,14768,0.31544097229638807
ANL_016,4,14967,0.31969156502979684
ANL_016,5,16230,0.34666894504133117
ANL_016,6,18153,0.38774376828929663
ANL_016,7,17558,0.37503470961402907
ANL_016,8,17977,0.383984450092915
ANL_016,9,20293,0.43345365999530083
ANL_016,10,20701,0.4421684430869129
ANL_016,11,22221,0.4746352820556635
ANL_016,12,23388,0.49956212486917145
ANL_016,13,23595,0.5039835957024158
ANL_016,14,23233,0.49625136168485806
ANL_016,15,25293,0.540252472392507
ANL_016,16,26872,0.5739795373475447
ANL_016,17,26645,0.5691308712647115
ANL_016,18,26602,0.5682124014780956
ANL_016,19,30463,0.6506824444112181
ANL_016,20,29632,0.6329324817908025
ANL_016,21,30583,0.6532456159087511
ANL_016,22,32073,0.6850716620031185
ANL_016,23,34375,0.7342418352307922
ANL_016,24,34332,0.7333233654441763
ANL_016,25,34464,0.7361428540914625
ANL_016,26,36860,0.7873208449922037
ANL_016,27,39988,0.8541341820278958
ANL_016,28,39857,0.851336053143089
ANL_016,29,39728,0.8485806437832412
ANL_016,30,37824,0.807911656022385
ANL_016,31,46582,0.9949804558173313
ANL_016,32,39406,0.8417028002648611
ANL_016,33,41634,0.8892923510690561
ANL_016,34,41911,0.8952090052758613
ANL_016,35,46817,1.0
ANL_016,36,45528,0.9724672661640003
ANL_017,1,97071,0.24986807863285704
ANL_017,2,105314,0.27108618262035733
ANL_017,3,111893,0.28802102504832827
ANL_017,4,119718,0.3081631654950333
ANL_017,5,114915,0.29579988107771393
ANL_017,6,129004,0.3320660301836088
ANL_017,7,128265,0.3301637884212938
ANL_017,8,148516,0.3822913904898208
ANL_017,9,152758,0.3932106185760729
ANL_017,10,158474,0.4079240338851293
ANL_017,11,165628,0.4263389697005578
ANL_017,12,177154,0.45600776341157667
ANL_017,13,183979,0.47357582840183376
ANL_017,14,175238,0.4510758348370224
ANL_017,15,199049,0.5123671455305041
ANL_017,16,207223,0.5334076383115095
ANL_017,17,222977,0.5739596230523901
ANL_017,18,218001,0.5611510235811052
ANL_017,19,245050,0.6307771906025653
ANL_017,20,247391,0.63680310124611
ANL_017,21,244077,0.6282726151834415
ANL_017,22,253184,0.6517147203653127
ANL_017,23,267613,0.6888560551264
ANL_017,24,281343,0.72419811114343
ANL_017,25,288479,0.7425667136006425
ANL_017,26,304443,0.7836592541873773
ANL_017,27,301099,0.7750515458610153
ANL_017,28,341251,0.8784058235883127
ANL_017,29,321499,0.8275626851725532
ANL_017,30,333494,0.8584387202726461
ANL_017,31,324820,0.8361111897634167
ANL_017,32,331516,0.8533471990197921
ANL_017,33,354738,0.9131223792694259
ANL_017,34,353431,0.9097580626478484
ANL_017,35,388489,1.0
ANL_017,36,381981,0.9832479169294369
ANL_018,1,98754,0.3330567809300255
ANL_018,2,88429,0.2982347862452278
ANL_018,3,102670,0.3462638444831168
ANL_018,4,112620,0.3798211178113238
ANL_018,5,104535,0.352553725363228
ANL_018,6,124142,0.4186801030663591
ANL_018,7,112185,0.37835404103767856
ANL_018,8,126962,0.4281908076679213
ANL_018,9,135719,0.45772458078702766
ANL_018,10,135081,0.4555728681856813
ANL_018,11,145567,0.490937849906242
ANL_018,12,143825,0.48506279763109256
ANL_018,13,162480,0.5479784693836254
ANL_018,14,158546,0.5347106992054177
ANL_018,15,170014,0.573387564585104
ANL_018,16,168655,0.5688042143888192
ANL_018,17,177073,0.5971946794015676
ANL_018,18,195622,0.6597528565839708
ANL_018,19,201378,0.6791654862600672
ANL_018,20,198693,0.6701100813468777
ANL_018,21,211155,0.7121393014691003
ANL_018,22,219881,0.7415685242893952
ANL_018,23,211557,0.7134950827633656
ANL_018,24,233486,0.7874526151065064
ANL_018,25,220620,0.74406086850945
ANL_018,26,233864,0.7887274542339499
ANL_018,27,240167,0.8099848907955266
ANL_018,28,254876,0.8595923212864408
ANL_018,29,250878,0.8461087053300417
ANL_018,30,248342,0.8375558163692042
ANL_018,31,269068,0.907456122600402
ANL_018,32,291795,0.9841049819903679
ANL_018,33,296508,1.0
ANL_018,34,289505,0.976381750239454
ANL_018,35,284061,0.9580213687320409
ANL_018,36,274618,0.9261739986779446
ANL_019,1,26880,0.31936507182149776
ANL_019,2,27605,0.32797889909346895
ANL_019,3,30940,0.36760250454453647
ANL_019,4,27851,0.33090165979540676
ANL_019,5,33500,0.3980182256703934
ANL_019,6,33990,0.40383998479213945
ANL_019,7,34216,0.4065251226727815
ANL_019,8,37879,0.4500457423930994
ANL_019,9,36915,0.4385923224066439
ANL_019,10,39343,0.46743973291194885
ANL_019,11,39397,0.4680813145294474
ANL_019,12,44392,0.5274276141480628
ANL_019,13,39560,0.4700179405230078
ANL_019,14,44541,0.5291979041667162
ANL_019,15,44428,0.5278553352263952
ANL_019,16,45981,0.5463067473000107
ANL_019,17,48121,0.5717323891786568
ANL_019,18,52592,0.6248529708793232
ANL_019,19,52987,0.6295460215999145
ANL_019,20,54833,0.6514786080055128
ANL_019,21,56954,0.6766785082039279
ANL_019,22,57705,0.6856012451435836
ANL_019,23,61435,0.7299179013152424
ANL_019,24,64153,0.7622108427293357
ANL_019,25,69184,0.8219848634262834
ANL_019,26,65995,0.784095904570675
ANL_019,27,67999,0.8079057112645098
ANL_019,28,68859,0.8181234925802274
ANL_019,29,73030,0.8676797319614575
ANL_019,30,75658,0.89890337067972
ANL_019,31,77805,0.9244121805458196
ANL_019,32,77325,0.9187092328347215
ANL_019,33,81227,0.9650694452695237
ANL_019,34,81082,0.9633466798151294
ANL_019,35,79382,0.94314874000499
ANL_019,36,84167,1.0
ANL_020,1,32007,0.04837503003885781
ANL_020,2,39901,0.06030593537602604
ANL_020,3,49364,0.07460821016771885
ANL_020,4,59352,0.08970396422239788
ANL_020,5,76726,0.11596283796548894
ANL_020,6,98096,0.1482612224417095
ANL_020,7,116979,0.17680078229498386
ANL_020,8,142868,0.21592913398917543
ANL_020,9,190831,0.2884198880665253
ANL_020,10,194868,0.29452136575162136
ANL_020,11,229631,0.34706178407388877
ANL_020,12,299590,0.45279705218675326
ANL_020,13,304988,0.46095553039932413
ANL_020,14,332759,0.5029283163276873
ANL_020,15,364084,0.5502725790191991
ANL_020,16,477686,0.7219694004168411
ANL_020,17,453494,0.6854058759784355
ANL_020,18,469285,0.709272220819989
ANL_020,19,487358,0.736587555524656
ANL_020,20,535982,0.8100773377788324
ANL_020,21,531206,0.8028589435692662
ANL_020,22,588951,0.89013410555239
